id,gamescount,last_game_win,round_type_1,round_type_2,round_type_3,total_cards_done,total_length,total_lost,total_magic_used,total_win,turnir_counts,turnir_wins,type_1,type_2,visits,skill,magic_for_card,card_for_game,magic_for_game,games_for_visit,more_win_then_mean,more_length_then_mean,more_magic_then_mean
223273,8,0,0.0,0.0,0.0,206,1113,1,7,7,0,0,1.0,0.0,1,0.875,0.033816425120772944,25.75,0.875,8.0,True,False,True
223224,16,0,0.0,0.0,0.0,723,3489,1,15,15,0,0,1.0,0.0,1,0.9375,0.020718232044198894,45.1875,0.9375,16.0,True,True,True
223050,11,0,0.0,0.0,0.0,299,2689,4,7,7,0,0,1.0,0.0,4,0.6363636363636364,0.023333333333333334,27.181818181818183,0.6363636363636364,2.75,True,True,True
223275,3,0,0.0,0.0,0.0,81,955,0,3,3,0,0,1.0,0.0,1,1.0,0.036585365853658534,27.0,1.0,3.0,False,False,False
223276,2,0,0.0,0.0,0.0,53,401,1,1,1,0,0,1.0,0.0,1,0.5,0.018518518518518517,26.5,0.5,2.0,False,False,False
223279,3,0,0.0,0.0,0.0,109,459,0,3,3,0,0,1.0,0.0,1,1.0,0.02727272727272727,36.333333333333336,1.0,3.0,False,False,False
223280,3,0,0.0,0.0,0.0,124,757,0,3,3,0,0,1.0,0.0,1,1.0,0.024,41.333333333333336,1.0,3.0,False,False,False
223284,177,3,0.3939393939393939,0.3939393939393939,0.21212121212121213,5080,22862,24,153,153,33,3,0.807909604519774,0.1864406779661017,6,0.864406779661017,0.03011218264121236,28.70056497175141,0.864406779661017,29.5,True,True,True
223288,3,0,0.0,0.0,0.0,156,589,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
221192,2,0,0.0,0.0,0.0,29,462,1,1,1,0,0,1.0,0.0,1,0.5,0.03333333333333333,14.5,0.5,2.0,False,False,False
223122,4,0,0.0,0.0,0.0,159,951,1,3,3,0,0,1.0,0.0,1,0.75,0.01875,39.75,0.75,4.0,False,False,False
223298,5,0,0.0,0.0,0.0,166,928,1,4,4,0,0,1.0,0.0,1,0.8,0.023952095808383235,33.2,0.8,5.0,False,False,False
223297,61,1,0.38461538461538464,0.3076923076923077,0.3076923076923077,2232,14124,8,53,53,13,3,0.7868852459016393,0.21311475409836064,2,0.8688524590163934,0.02373488580385132,36.59016393442623,0.8688524590163934,30.5,True,True,True
223299,6,0,0.0,0.0,0.0,109,1451,0,6,6,0,0,1.0,0.0,1,1.0,0.05454545454545454,18.166666666666668,1.0,6.0,True,True,True
223302,11,0,0.0,0.0,0.0,291,3530,2,9,9,0,0,1.0,0.0,1,0.8181818181818182,0.030821917808219176,26.454545454545453,0.8181818181818182,11.0,True,True,True
223102,33,0,0.0,0.0,0.0,635,12134,11,22,22,0,0,1.0,0.0,5,0.6666666666666666,0.03459119496855346,19.242424242424242,0.6666666666666666,6.6,True,True,True
223305,77,0,1.0,0.0,0.0,2459,12857,10,67,67,1,0,0.987012987012987,0.012987012987012988,4,0.8701298701298701,0.02723577235772358,31.935064935064936,0.8701298701298701,19.25,True,True,True
223309,3,0,0.0,0.0,0.0,156,534,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223310,3,0,0.0,0.0,0.0,52,1734,0,3,3,0,0,1.0,0.0,1,1.0,0.05660377358490566,17.333333333333332,1.0,3.0,False,True,False
223312,3,0,0.0,0.0,0.0,146,781,0,3,3,0,0,1.0,0.0,1,1.0,0.02040816326530612,48.666666666666664,1.0,3.0,False,False,False
223314,3,0,0.0,0.0,0.0,156,536,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223317,3,0,0.0,0.0,0.0,100,994,0,3,3,0,0,1.0,0.0,1,1.0,0.0297029702970297,33.333333333333336,1.0,3.0,False,False,False
223318,3,0,0.0,0.0,0.0,156,1181,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223320,30,0,0.0,0.0,0.0,697,7210,4,26,26,0,0,1.0,0.0,2,0.8666666666666667,0.03724928366762178,23.233333333333334,0.8666666666666667,15.0,True,True,True
223328,11,0,0.0,0.0,0.0,394,2212,1,10,10,0,0,1.0,0.0,2,0.9090909090909091,0.02531645569620253,35.81818181818182,0.9090909090909091,5.5,True,True,True
223333,3,0,0.0,0.0,0.0,120,993,0,3,3,0,0,1.0,0.0,1,1.0,0.024793388429752067,40.0,1.0,3.0,False,False,False
223337,13,0,0.0,0.0,0.0,480,2680,2,11,11,0,0,1.0,0.0,1,0.8461538461538461,0.02286902286902287,36.92307692307692,0.8461538461538461,13.0,True,True,True
223338,2,0,0.0,0.0,0.0,66,452,1,1,1,0,0,1.0,0.0,1,0.5,0.014925373134328358,33.0,0.5,2.0,False,False,False
223339,1,0,0.0,0.0,0.0,0,52,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
223340,55,1,0.0,0.0,0.0,1796,14861,11,44,44,0,0,1.0,0.0,4,0.8,0.02448525319977741,32.654545454545456,0.8,13.75,True,True,True
223341,3,0,0.0,0.0,0.0,33,338,0,3,3,0,0,1.0,0.0,1,1.0,0.08823529411764706,11.0,1.0,3.0,False,False,False
223342,29,2,0.0,0.0,0.0,775,6861,6,23,23,0,0,1.0,0.0,4,0.7931034482758621,0.029639175257731958,26.724137931034484,0.7931034482758621,7.25,True,True,True
223344,3,0,0.0,0.0,0.0,30,1308,0,3,3,0,0,1.0,0.0,1,1.0,0.0967741935483871,10.0,1.0,3.0,False,False,False
223345,4,1,0.0,0.0,0.0,189,1966,1,3,3,0,0,1.0,0.0,2,0.75,0.015789473684210527,47.25,0.75,2.0,False,True,False
223348,24,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,555,4490,3,21,21,11,2,0.4166666666666667,0.4583333333333333,1,0.875,0.03776978417266187,23.125,0.875,24.0,True,True,True
223070,3,0,0.0,0.0,0.0,113,840,0,3,3,0,0,1.0,0.0,1,1.0,0.02631578947368421,37.666666666666664,1.0,3.0,False,False,False
223352,59,0,0.0,0.0,0.0,1369,17434,7,52,52,0,0,1.0,0.0,1,0.8813559322033898,0.03795620437956204,23.203389830508474,0.8813559322033898,59.0,True,True,True
223353,2,0,0.0,0.0,0.0,52,368,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
223354,1,0,0.0,0.0,0.0,0,80,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
223356,12,0,0.0,0.0,0.0,416,2064,0,12,12,0,0,1.0,0.0,1,1.0,0.02877697841726619,34.666666666666664,1.0,12.0,True,True,True
223315,3,0,0.0,0.0,0.0,156,877,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223360,3,0,0.0,0.0,0.0,115,444,0,3,3,0,0,1.0,0.0,1,1.0,0.02586206896551724,38.333333333333336,1.0,3.0,False,False,False
223363,3,0,0.0,0.0,0.0,110,498,0,3,3,0,0,1.0,0.0,1,1.0,0.02702702702702703,36.666666666666664,1.0,3.0,False,False,False
223366,42,2,0.0,0.0,0.0,1119,10849,6,36,36,0,0,1.0,0.0,3,0.8571428571428571,0.03214285714285714,26.642857142857142,0.8571428571428571,14.0,True,True,True
223365,3,0,0.0,0.0,0.0,74,1733,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.02666666666666667,24.666666666666668,0.6666666666666666,3.0,False,True,False
223368,3,0,0.0,0.0,0.0,67,833,0,3,3,0,0,1.0,0.0,1,1.0,0.04411764705882353,22.333333333333332,1.0,3.0,False,False,False
223369,3,0,0.0,0.0,0.0,13,255,0,3,3,0,0,1.0,0.0,1,1.0,0.21428571428571427,4.333333333333333,1.0,3.0,False,False,False
223367,33,1,0.0,0.0,0.0,985,9161,3,30,30,0,0,1.0,0.0,2,0.9090909090909091,0.030425963488843813,29.848484848484848,0.9090909090909091,16.5,True,True,True
223376,8,0,0.0,0.0,0.0,338,1903,1,7,7,0,0,1.0,0.0,2,0.875,0.02064896755162242,42.25,0.875,4.0,True,True,True
223375,4,0,0.0,0.0,0.0,42,2479,2,2,2,0,0,1.0,0.0,1,0.5,0.046511627906976744,10.5,0.5,4.0,False,True,False
223382,11,0,0.0,0.0,0.0,182,3732,2,9,9,0,0,1.0,0.0,2,0.8181818181818182,0.04918032786885246,16.545454545454547,0.8181818181818182,5.5,True,True,True
223385,21,1,0.0,0.0,0.0,759,4886,6,15,15,0,0,1.0,0.0,5,0.7142857142857143,0.019736842105263157,36.142857142857146,0.7142857142857143,4.2,True,True,True
223390,15,0,0.0,0.0,0.0,603,3929,1,14,14,0,0,1.0,0.0,1,0.9333333333333333,0.023178807947019868,40.2,0.9333333333333333,15.0,True,True,True
223389,74,0,0.0,0.0,0.0,2122,23125,13,61,61,0,0,0.9864864864864865,0.0,3,0.8243243243243243,0.0287329251059821,28.675675675675677,0.8243243243243243,24.666666666666668,True,True,True
223392,4,0,0.0,0.0,0.0,66,778,2,2,2,0,0,1.0,0.0,1,0.5,0.029850746268656716,16.5,0.5,4.0,False,False,False
223394,5,0,0.0,0.0,0.0,184,2032,3,2,2,0,0,1.0,0.0,1,0.4,0.010810810810810811,36.8,0.4,5.0,False,True,False
223396,13,0,0.0,0.0,0.0,468,4290,3,10,10,0,0,1.0,0.0,1,0.7692307692307693,0.021321961620469083,36.0,0.7692307692307693,13.0,True,True,True
222861,11,1,0.0,0.0,0.0,191,5654,2,9,9,0,0,1.0,0.0,3,0.8181818181818182,0.046875,17.363636363636363,0.8181818181818182,3.6666666666666665,True,True,True
222018,1,0,0.0,0.0,0.0,0,53,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
223398,6,1,0.0,0.0,0.0,203,2222,0,6,6,0,0,1.0,0.0,2,1.0,0.029411764705882353,33.833333333333336,1.0,3.0,True,True,True
223180,3,0,0.0,0.0,0.0,72,931,0,3,3,0,0,1.0,0.0,1,1.0,0.0410958904109589,24.0,1.0,3.0,False,False,False
223402,9,0,0.0,0.0,0.0,385,1344,0,9,9,0,0,1.0,0.0,1,1.0,0.023316062176165803,42.77777777777778,1.0,9.0,True,False,True
222119,4,0,0.0,0.0,0.0,123,1358,1,3,3,0,0,1.0,0.0,1,0.75,0.024193548387096774,30.75,0.75,4.0,False,False,False
223409,4,0,0.0,0.0,0.0,156,712,1,3,3,0,0,1.0,0.0,1,0.75,0.01910828025477707,39.0,0.75,4.0,False,False,False
223410,1,0,0.0,0.0,0.0,7,152,1,0,0,0,0,1.0,0.0,1,0.0,0.0,7.0,0.0,1.0,False,False,False
223408,5,1,0.0,0.0,0.0,256,1803,1,4,4,0,0,1.0,0.0,2,0.8,0.01556420233463035,51.2,0.8,2.5,False,True,False
223412,5,0,0.0,0.0,0.0,118,1647,2,3,3,0,0,1.0,0.0,1,0.6,0.025210084033613446,23.6,0.6,5.0,False,True,False
223413,13,0,0.0,0.0,0.0,557,4739,2,11,11,0,0,1.0,0.0,2,0.8461538461538461,0.01971326164874552,42.84615384615385,0.8461538461538461,6.5,True,True,True
223336,2,0,0.0,0.0,0.0,52,402,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
223414,1,0,0.0,0.0,0.0,6,275,1,0,0,0,0,1.0,0.0,1,0.0,0.0,6.0,0.0,1.0,False,False,False
223417,6,0,0.0,0.0,0.0,191,1685,1,5,5,0,0,1.0,0.0,1,0.8333333333333334,0.026041666666666668,31.833333333333332,0.8333333333333334,6.0,True,True,True
223418,5,0,0.0,0.0,0.0,116,1177,2,3,3,0,0,1.0,0.0,1,0.6,0.02564102564102564,23.2,0.6,5.0,False,False,False
223421,2,0,0.0,0.0,0.0,60,415,1,1,1,0,0,1.0,0.0,1,0.5,0.01639344262295082,30.0,0.5,2.0,False,False,False
223422,15,0,0.0,0.0,0.0,601,5070,3,12,12,0,0,1.0,0.0,1,0.8,0.019933554817275746,40.06666666666667,0.8,15.0,True,True,True
223424,3,0,0.0,0.0,0.0,122,838,0,3,3,0,0,1.0,0.0,1,1.0,0.024390243902439025,40.666666666666664,1.0,3.0,False,False,False
223425,3,0,0.0,0.0,0.0,110,1205,0,3,3,0,0,1.0,0.0,1,1.0,0.02702702702702703,36.666666666666664,1.0,3.0,False,False,False
223427,2,0,0.0,0.0,0.0,37,346,1,1,1,0,0,1.0,0.0,1,0.5,0.02631578947368421,18.5,0.5,2.0,False,False,False
223429,13,1,0.0,0.0,0.0,294,4204,2,11,11,0,0,1.0,0.0,3,0.8461538461538461,0.03728813559322034,22.615384615384617,0.8461538461538461,4.333333333333333,True,True,True
223430,3,0,0.0,0.0,0.0,93,590,0,3,3,0,0,1.0,0.0,1,1.0,0.031914893617021274,31.0,1.0,3.0,False,False,False
223432,3,0,0.0,0.0,0.0,156,638,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223438,6,0,0.0,0.0,0.0,213,2257,0,6,6,0,0,1.0,0.0,1,1.0,0.028037383177570093,35.5,1.0,6.0,True,True,True
223441,6,0,0.0,0.0,0.0,312,1185,0,6,6,0,0,1.0,0.0,1,1.0,0.019169329073482427,52.0,1.0,6.0,True,False,True
223443,3,0,0.0,0.0,0.0,139,916,0,3,3,0,0,1.0,0.0,1,1.0,0.02142857142857143,46.333333333333336,1.0,3.0,False,False,False
223444,6,0,0.0,0.0,0.0,267,2135,0,6,6,0,0,1.0,0.0,1,1.0,0.022388059701492536,44.5,1.0,6.0,True,True,True
223449,1,0,0.0,0.0,0.0,11,148,1,0,0,0,0,1.0,0.0,1,0.0,0.0,11.0,0.0,1.0,False,False,False
223453,3,0,0.0,0.0,0.0,86,947,0,3,3,0,0,1.0,0.0,1,1.0,0.034482758620689655,28.666666666666668,1.0,3.0,False,False,False
223459,5,0,0.0,0.0,0.0,171,1275,0,5,5,0,0,0.6,0.0,1,1.0,0.029069767441860465,34.2,1.0,5.0,True,False,True
223207,21,0,0.0,0.0,0.0,525,4198,2,19,19,0,0,1.0,0.0,2,0.9047619047619048,0.03612167300380228,25.0,0.9047619047619048,10.5,True,True,True
223462,4,0,0.0,0.0,0.0,73,1143,1,3,3,0,0,1.0,0.0,1,0.75,0.04054054054054054,18.25,0.75,4.0,False,False,False
223469,1,0,0.0,0.0,0.0,8,235,1,0,0,0,0,1.0,0.0,1,0.0,0.0,8.0,0.0,1.0,False,False,False
223471,2,0,0.0,0.0,0.0,56,488,1,1,1,0,0,1.0,0.0,1,0.5,0.017543859649122806,28.0,0.5,2.0,False,False,False
223473,11,0,0.5,0.5,0.0,300,3445,1,10,10,2,0,0.8181818181818182,0.18181818181818182,1,0.9090909090909091,0.03322259136212625,27.272727272727273,0.9090909090909091,11.0,True,True,True
223476,5,0,0.0,0.0,0.0,227,1424,1,4,4,0,0,1.0,0.0,1,0.8,0.017543859649122806,45.4,0.8,5.0,False,True,False
223478,3,0,0.0,0.0,0.0,72,621,0,3,3,0,0,1.0,0.0,1,1.0,0.0410958904109589,24.0,1.0,3.0,False,False,False
223479,17,1,0.0,0.0,0.0,579,2842,2,15,15,0,0,1.0,0.0,3,0.8823529411764706,0.02586206896551724,34.05882352941177,0.8823529411764706,5.666666666666667,True,True,True
223434,4,0,0.0,0.0,0.0,104,790,2,2,2,0,0,1.0,0.0,2,0.5,0.01904761904761905,26.0,0.5,2.0,False,False,False
222852,20,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,810,5825,1,19,19,9,3,0.55,0.45,5,0.95,0.02342786683107275,40.5,0.95,4.0,True,True,True
223483,35,0,0.0,0.0,0.0,1070,7563,5,30,30,0,0,1.0,0.0,1,0.8571428571428571,0.028011204481792718,30.571428571428573,0.8571428571428571,35.0,True,True,True
223487,15,1,0.0,0.0,0.0,560,2865,0,15,15,0,0,1.0,0.0,2,1.0,0.026737967914438502,37.333333333333336,1.0,7.5,True,True,True
223488,4,0,0.0,0.0,0.0,107,2247,2,2,2,0,0,1.0,0.0,1,0.5,0.018518518518518517,26.75,0.5,4.0,False,True,False
223492,3,0,0.0,0.0,0.0,156,409,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223493,3,0,0.0,0.0,0.0,136,695,0,3,3,0,0,1.0,0.0,1,1.0,0.021897810218978103,45.333333333333336,1.0,3.0,False,False,False
223494,2,0,0.0,0.0,0.0,1,280,2,0,0,0,0,1.0,0.0,2,0.0,0.0,0.5,0.0,1.0,False,False,False
223495,2,0,0.0,0.0,0.0,26,968,1,1,1,0,0,1.0,0.0,1,0.5,0.037037037037037035,13.0,0.5,2.0,False,False,False
223374,93,0,0.0,0.0,0.0,2761,17017,11,82,82,0,0,1.0,0.0,4,0.8817204301075269,0.029688631426502535,29.688172043010752,0.8817204301075269,23.25,True,True,True
223500,79,1,0.425531914893617,0.3191489361702128,0.2553191489361702,2423,25131,12,67,67,47,11,0.4050632911392405,0.5949367088607594,4,0.8481012658227848,0.02764026402640264,30.670886075949365,0.8481012658227848,19.75,True,True,True
223498,3,0,0.0,0.0,0.0,124,1127,0,3,3,0,0,1.0,0.0,1,1.0,0.024,41.333333333333336,1.0,3.0,False,False,False
223506,67,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1559,24681,11,56,56,3,0,0.9552238805970149,0.04477611940298507,2,0.835820895522388,0.035897435897435895,23.26865671641791,0.835820895522388,33.5,True,True,True
223508,3,0,0.0,0.0,0.0,119,867,0,3,3,0,0,1.0,0.0,1,1.0,0.025,39.666666666666664,1.0,3.0,False,False,False
223512,10,0,0.0,0.0,0.0,422,2807,2,8,8,0,0,1.0,0.0,1,0.8,0.018912529550827423,42.2,0.8,10.0,True,True,True
223514,30,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,850,3399,1,29,29,9,2,0.7,0.3,4,0.9666666666666667,0.03407755581668625,28.333333333333332,0.9666666666666667,7.5,True,True,True
223521,26,0,0.0,0.0,0.0,822,5087,2,24,24,0,0,1.0,0.0,1,0.9230769230769231,0.02916160388821385,31.615384615384617,0.9230769230769231,26.0,True,True,True
223522,3,0,0.0,0.0,0.0,156,443,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223523,3,0,0.0,0.0,0.0,22,1091,0,3,3,0,0,1.0,0.0,1,1.0,0.13043478260869565,7.333333333333333,1.0,3.0,False,False,False
223525,9,0,0.0,0.0,0.0,311,3661,1,8,8,0,0,1.0,0.0,1,0.8888888888888888,0.02564102564102564,34.55555555555556,0.8888888888888888,9.0,True,True,True
223529,32,0,0.0,0.0,0.0,1042,5212,3,29,29,0,0,1.0,0.0,3,0.90625,0.027804410354745925,32.5625,0.90625,10.666666666666666,True,True,True
223532,1,0,0.0,0.0,0.0,11,473,1,0,0,0,0,1.0,0.0,1,0.0,0.0,11.0,0.0,1.0,False,False,False
223536,3,0,0.0,0.0,0.0,142,950,0,3,3,0,0,1.0,0.0,1,1.0,0.02097902097902098,47.333333333333336,1.0,3.0,False,False,False
223537,11,0,0.0,0.0,0.0,419,3374,1,10,10,0,0,1.0,0.0,1,0.9090909090909091,0.023809523809523808,38.09090909090909,0.9090909090909091,11.0,True,True,True
223544,2,0,0.0,0.0,0.0,27,440,1,1,1,0,0,1.0,0.0,1,0.5,0.03571428571428571,13.5,0.5,2.0,False,False,False
223553,1,0,0.0,0.0,0.0,0,65,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
223555,2,0,0.0,0.0,0.0,52,339,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
223562,2,0,0.0,0.0,0.0,6,220,1,1,1,0,0,1.0,0.0,1,0.5,0.14285714285714285,3.0,0.5,2.0,False,False,False
223563,6,0,0.0,0.0,0.0,166,1217,1,5,5,0,0,1.0,0.0,1,0.8333333333333334,0.029940119760479042,27.666666666666668,0.8333333333333334,6.0,True,False,True
223568,3,0,0.0,0.0,0.0,156,693,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223569,3,0,0.0,0.0,0.0,78,421,0,3,3,0,0,1.0,0.0,1,1.0,0.0379746835443038,26.0,1.0,3.0,False,False,False
223570,41,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1453,8305,2,39,39,3,0,0.926829268292683,0.07317073170731707,1,0.9512195121951219,0.026822558459422285,35.4390243902439,0.9512195121951219,41.0,True,True,True
223573,3,0,0.0,0.0,0.0,112,791,0,3,3,0,0,1.0,0.0,1,1.0,0.02654867256637168,37.333333333333336,1.0,3.0,False,False,False
223574,5,0,0.0,0.0,0.0,128,1606,2,3,3,0,0,1.0,0.0,1,0.6,0.023255813953488372,25.6,0.6,5.0,False,True,False
223579,52,2,0.0,0.0,0.0,1381,9956,5,47,47,0,0,1.0,0.0,4,0.9038461538461539,0.03400868306801737,26.557692307692307,0.9038461538461539,13.0,True,True,True
223581,31,2,0.0,0.0,0.0,1143,8459,2,29,29,0,0,1.0,0.0,4,0.9354838709677419,0.025349650349650348,36.87096774193548,0.9354838709677419,7.75,True,True,True
223587,144,1,0.45161290322580644,0.3225806451612903,0.22580645161290322,3751,38469,27,117,117,62,10,0.5694444444444444,0.4305555555555556,3,0.8125,0.031183368869936032,26.04861111111111,0.8125,48.0,True,True,True
223588,3,0,0.0,0.0,0.0,155,905,0,3,3,0,0,1.0,0.0,1,1.0,0.019230769230769232,51.666666666666664,1.0,3.0,False,False,False
223594,23,0,0.0,0.0,0.0,728,6802,4,19,19,0,0,1.0,0.0,2,0.8260869565217391,0.02606310013717421,31.652173913043477,0.8260869565217391,11.5,True,True,True
223598,6,0,0.0,0.0,0.0,312,2221,0,6,6,0,0,1.0,0.0,1,1.0,0.019169329073482427,52.0,1.0,6.0,True,True,True
223600,11,1,0.0,0.0,0.0,451,4157,1,10,10,0,0,1.0,0.0,2,0.9090909090909091,0.022123893805309734,41.0,0.9090909090909091,5.5,True,True,True
223603,28,1,0.0,0.0,0.0,769,5545,4,24,24,0,0,1.0,0.0,4,0.8571428571428571,0.03116883116883117,27.464285714285715,0.8571428571428571,7.0,True,True,True
223606,6,1,0.0,0.0,0.0,260,1742,0,6,6,0,0,1.0,0.0,2,1.0,0.022988505747126436,43.333333333333336,1.0,3.0,True,True,True
223608,3,0,0.0,0.0,0.0,92,496,0,3,3,0,0,1.0,0.0,1,1.0,0.03225806451612903,30.666666666666668,1.0,3.0,False,False,False
223613,19,1,0.0,0.0,0.0,361,4876,4,15,15,0,0,1.0,0.0,2,0.7894736842105263,0.04143646408839779,19.0,0.7894736842105263,9.5,True,True,True
223615,3,0,0.0,0.0,0.0,137,730,0,3,3,0,0,1.0,0.0,1,1.0,0.021739130434782608,45.666666666666664,1.0,3.0,False,False,False
223617,48,1,0.0,0.0,0.0,1302,15056,5,43,43,0,0,1.0,0.0,2,0.8958333333333334,0.03300076745970836,27.125,0.8958333333333334,24.0,True,True,True
223621,9,1,0.0,0.0,0.0,242,2757,1,8,8,0,0,1.0,0.0,2,0.8888888888888888,0.03292181069958848,26.88888888888889,0.8888888888888888,4.5,True,True,True
223630,76,0,0.0,0.0,0.0,1554,25062,21,55,55,0,0,0.8289473684210527,0.0,3,0.7236842105263158,0.03536977491961415,20.44736842105263,0.7236842105263158,25.333333333333332,True,True,True
223572,4,0,0.0,0.0,0.0,51,1794,1,3,3,0,0,1.0,0.0,1,0.75,0.057692307692307696,12.75,0.75,4.0,False,True,False
223640,12,0,0.0,0.0,0.0,470,1725,0,12,12,0,0,1.0,0.0,1,1.0,0.025477707006369428,39.166666666666664,1.0,12.0,True,True,True
223641,40,0,0.0,0.0,0.0,1326,7181,3,37,37,0,0,1.0,0.0,1,0.925,0.027882441597588545,33.15,0.925,40.0,True,True,True
223645,3,0,0.0,0.0,0.0,156,664,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
223650,11,0,0.0,0.0,0.0,370,3976,3,8,8,0,0,1.0,0.0,3,0.7272727272727273,0.0215633423180593,33.63636363636363,0.7272727272727273,3.6666666666666665,True,True,True
223651,25,2,0.0,0.0,0.0,847,6926,2,23,23,0,0,1.0,0.0,3,0.92,0.027122641509433963,33.88,0.92,8.333333333333334,True,True,True
223652,57,0,0.0,0.0,0.0,1718,10883,7,50,50,0,0,1.0,0.0,3,0.8771929824561403,0.029086678301337987,30.140350877192983,0.8771929824561403,19.0,True,True,True
223653,4,0,0.0,0.0,0.0,152,1175,3,1,1,0,0,1.0,0.0,1,0.25,0.006535947712418301,38.0,0.25,4.0,False,False,False
223660,13,1,0.0,0.0,0.0,397,2120,1,12,12,0,0,1.0,0.0,3,0.9230769230769231,0.03015075376884422,30.53846153846154,0.9230769230769231,4.333333333333333,True,True,True
223665,6,0,0.0,0.0,0.0,260,1259,0,6,6,0,0,1.0,0.0,1,1.0,0.022988505747126436,43.333333333333336,1.0,6.0,True,False,True
223668,6,0,0.0,0.0,0.0,52,621,1,5,5,0,0,0.8333333333333334,0.0,1,0.8333333333333334,0.09433962264150944,8.666666666666666,0.8333333333333334,6.0,True,False,True
223669,3,0,0.0,0.0,0.0,13,178,0,3,3,0,0,1.0,0.0,1,1.0,0.21428571428571427,4.333333333333333,1.0,3.0,False,False,False
223670,24,0,0.0,0.0,0.0,650,4205,2,22,22,0,0,1.0,0.0,1,0.9166666666666666,0.03379416282642089,27.083333333333332,0.9166666666666666,24.0,True,True,True
223675,11,0,0.0,0.0,0.0,266,2083,2,9,9,0,0,1.0,0.0,2,0.8181818181818182,0.033707865168539325,24.181818181818183,0.8181818181818182,5.5,True,True,True
223677,3,0,0.0,0.0,0.0,22,387,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.08695652173913043,7.333333333333333,0.6666666666666666,3.0,False,False,False
223679,27,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,971,7079,3,24,24,3,1,0.8888888888888888,0.1111111111111111,2,0.8888888888888888,0.024691358024691357,35.96296296296296,0.8888888888888888,13.5,True,True,True
223678,2,0,0.0,0.0,0.0,8,423,2,0,0,0,0,0.5,0.0,1,0.0,0.0,4.0,0.0,2.0,False,False,False
223682,7,0,0.0,0.0,0.0,176,1798,1,6,6,0,0,1.0,0.0,1,0.8571428571428571,0.03389830508474576,25.142857142857142,0.8571428571428571,7.0,True,True,True
223684,4,0,0.0,0.0,0.0,120,939,1,3,3,0,0,1.0,0.0,1,0.75,0.024793388429752067,30.0,0.75,4.0,False,False,False
223685,2,0,0.0,0.0,0.0,52,375,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
223692,3,0,0.0,0.0,0.0,104,446,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.01904761904761905,34.666666666666664,0.6666666666666666,3.0,False,False,False
223705,8,0,0.0,0.0,0.0,229,2277,1,7,7,0,0,1.0,0.0,1,0.875,0.030434782608695653,28.625,0.875,8.0,True,True,True
223706,3,0,0.0,0.0,0.0,119,1097,0,3,3,0,0,1.0,0.0,1,1.0,0.025,39.666666666666664,1.0,3.0,False,False,False
223708,1,0,0.0,0.0,0.0,50,225,1,0,0,0,0,1.0,0.0,1,0.0,0.0,50.0,0.0,1.0,False,False,False
223710,2,0,0.0,0.0,0.0,52,287,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
223714,25,0,0.5,0.3333333333333333,0.16666666666666666,816,7272,4,21,21,6,1,0.76,0.24,1,0.84,0.025703794369645042,32.64,0.84,25.0,True,True,True
